,season,speaker,episode,speaker_lines,total_lines,percent
0,1,angela,1,1,240,0.41700000000000004
1,1,dwight,1,29,240,12.083
2,1,jan,1,12,240,5.0
3,1,jim,1,36,240,15.0
4,1,kevin,1,1,240,0.41700000000000004
5,1,man,1,1,240,0.41700000000000004
6,1,michael,1,84,240,35.0
7,1,oscar,1,3,240,1.25
8,1,pam,1,50,240,20.833
9,1,phyllis,1,2,240,0.8330000000000001
10,1,roy,1,5,240,2.083
11,1,ryan,1,8,240,3.3329999999999997
12,1,stanley,1,5,240,2.083
13,1,todd packer,1,3,240,1.25
14,1,angela,2,4,211,1.8960000000000001
15,1,dwight,2,17,211,8.057
16,1,jim,2,25,211,11.848
17,1,kelly,2,2,211,0.9480000000000001
18,1,kevin,2,8,211,3.791
19,1,michael,2,81,211,38.389
20,1,mr. brown,2,36,211,17.061999999999998
21,1,oscar,2,13,211,6.161
22,1,pam,2,12,211,5.686999999999999
23,1,ryan,2,4,211,1.8960000000000001
24,1,stanley,2,7,211,3.318
25,1,toby,2,2,211,0.9480000000000001
26,1,angela,3,5,255,1.9609999999999999
27,1,dwight,3,74,255,29.020000000000003
28,1,jan,3,18,255,7.059
29,1,jim,3,42,255,16.471
30,1,kevin,3,6,255,2.3529999999999998
31,1,man on phone,3,3,255,1.176
32,1,meredith,3,3,255,1.176
33,1,michael,3,55,255,21.569
34,1,oscar,3,9,255,3.5290000000000004
35,1,pam,3,32,255,12.549
36,1,ryan,3,1,255,0.392
37,1,stanley,3,6,255,2.3529999999999998
38,1,travel agent,3,1,255,0.392
39,1,angela,4,7,243,2.881
40,1,dwight,4,47,243,19.342000000000002
41,1,everybody,4,5,243,2.0580000000000003
42,1,jim,4,49,243,20.165
43,1,kevin,4,3,243,1.2349999999999999
44,1,meredith,4,10,243,4.115
45,1,michael,4,68,243,27.983999999999998
46,1,oscar,4,14,243,5.761
47,1,pam,4,22,243,9.053
48,1,phyllis,4,5,243,2.0580000000000003
49,1,roy,4,3,243,1.2349999999999999
50,1,ryan,4,4,243,1.646
51,1,stanley,4,2,243,0.823
52,1,toby,4,4,243,1.646
53,1,angela,5,3,232,1.2930000000000001
54,1,darryl,5,15,232,6.465999999999999
55,1,dwight,5,25,232,10.776
56,1,everybody,5,1,232,0.43099999999999994
57,1,jim,5,21,232,9.052
58,1,kevin,5,1,232,0.43099999999999994
59,1,lonny,5,5,232,2.155
60,1,madge,5,3,232,1.2930000000000001
61,1,michael,5,106,232,45.69
62,1,michael and dwight,5,1,232,0.43099999999999994
63,1,oscar,5,2,232,0.8619999999999999
64,1,pam,5,14,232,6.034
65,1,phyllis,5,4,232,1.7239999999999998
66,1,roy,5,12,232,5.172000000000001
67,1,ryan,5,8,232,3.4479999999999995
68,1,stanley,5,3,232,1.2930000000000001
69,1,teammates,5,1,232,0.43099999999999994
70,1,warehouse worker,5,2,232,0.8619999999999999
71,1,worker,5,5,232,2.155
72,1,angela,6,3,344,0.872
73,1,dwight,6,28,344,8.14
74,1,jan,6,8,344,2.326
75,1,jim,6,57,344,16.57
76,1,katy,6,60,344,17.442
77,1,kevin,6,4,344,1.163
78,1,michael,6,106,344,30.814000000000004
79,1,oscar,6,1,344,0.291
80,1,pam,6,42,344,12.209
81,1,roy,6,14,344,4.07
82,1,ryan,6,12,344,3.488
83,1,stanley,6,3,344,0.872
84,1,toby,6,6,344,1.744
85,2,abby,18,12,261,4.598
86,2,angela,18,4,261,1.533
87,2,chet,18,2,261,0.766
88,2,creed,18,4,261,1.533
89,2,darryl,18,1,261,0.383
90,2,dwight,18,22,261,8.429
91,2,edward r. meow,18,7,261,2.682
92,2,jake,18,20,261,7.663
93,2,jim,18,17,261,6.512999999999999
94,2,jim and dwight,18,1,261,0.383
95,2,kelly,18,6,261,2.299
96,2,kevin,18,5,261,1.916
97,2,kids,18,2,261,0.766
98,2,melissa,18,13,261,4.981
99,2,meredith,18,2,261,0.766
100,2,michael,18,77,261,29.502
101,2,michael and dwight,18,2,261,0.766
102,2,miss trudy,18,2,261,0.766
103,2,oscar,18,1,261,0.383
104,2,pam,18,20,261,7.663
105,2,roy,18,1,261,0.383
106,2,ryan,18,10,261,3.8309999999999995
107,2,sasha,18,8,261,3.065
108,2,stanley,18,6,261,2.299
109,2,the kids,18,1,261,0.383
110,2,toby,18,13,261,4.981
111,2,young michael,18,2,261,0.766
112,2,actor,2,2,290,0.69
113,2,albiny,2,2,290,0.69
114,2,angela,2,2,290,0.69
115,2,darryl,2,9,290,3.1029999999999998
116,2,dwight,2,11,290,3.7929999999999997
117,2,jan,2,11,290,3.7929999999999997
118,2,jim,2,16,290,5.5169999999999995
119,2,kevin,2,6,290,2.069
120,2,man in video,2,1,290,0.345
121,2,meredith,2,1,290,0.345
122,2,michael,2,111,290,38.275999999999996
123,2,mr. o'malley,2,1,290,0.345
124,2,pam,2,27,290,9.31
125,2,pam's mom,2,18,290,6.207
126,2,phyllis,2,6,290,2.069
127,2,redheaded actress,2,1,290,0.345
128,2,roy,2,14,290,4.828
129,2,ryan,2,1,290,0.345
130,2,stanley,2,1,290,0.345
131,2,toby,2,26,290,8.966000000000001
132,2,todd packer,2,19,290,6.552
133,2,video,2,1,290,0.345
134,2,warehouse guy,2,3,290,1.034
135,2,actor,9,1,280,0.357
136,2,actress,9,1,280,0.357
137,2,angela,9,13,280,4.643
138,2,bill,9,5,280,1.786
139,2,dwight,9,34,280,12.142999999999999
140,2,girl acting pregnant,9,1,280,0.357
141,2,improv teacher,9,15,280,5.357
142,2,jim,9,56,280,20.0
143,2,kelly,9,1,280,0.357
144,2,kevin,9,8,280,2.857
145,2,mark,9,2,280,0.714
146,2,mary-beth,9,3,280,1.0710000000000002
147,2,michael,9,82,280,29.286
148,2,michael and jim,9,2,280,0.714
149,2,oscar,9,6,280,2.1430000000000002
150,2,pam,9,38,280,13.571
151,2,phyllis,9,4,280,1.429
152,2,ryan,9,2,280,0.714
153,2,sadiq (it guy),9,4,280,1.429
154,2,stanley,9,2,280,0.714
155,2,all,10,1,290,0.345
156,2,angela,10,9,290,3.1029999999999998
157,2,bob vance,10,10,290,3.4479999999999995
158,2,creed,10,4,290,1.379
159,2,darryl,10,11,290,3.7929999999999997
160,2,dwight,10,41,290,14.138
161,2,jim,10,28,290,9.655
162,2,kelly,10,8,290,2.759
163,2,kevin,10,11,290,3.7929999999999997
164,2,kevin & oscar,10,1,290,0.345
165,2,liquor store clerk,10,2,290,0.69
166,2,meredith,10,12,290,4.138
167,2,michael,10,87,290,30.0
168,2,oscar,10,8,290,2.759
169,2,pam,10,17,290,5.862
170,2,phyllis,10,5,290,1.7239999999999998
171,2,"phyllis, meredith, michael, kevin",10,1,290,0.345
172,2,roy,10,8,290,2.759
173,2,ryan,10,15,290,5.172000000000001
174,2,stanley,10,5,290,1.7239999999999998
175,2,toby,10,3,290,1.034
176,2,todd packer,10,3,290,1.034
177,2,all the men,15,1,286,0.35000000000000003
178,2,angela,15,5,286,1.748
179,2,darryl,15,27,286,9.440999999999999
180,2,dwight,15,14,286,4.8950000000000005
181,2,group chant,15,1,286,0.35000000000000003
182,2,guy,15,4,286,1.399
183,2,jan,15,61,286,21.329
184,2,jim,15,22,286,7.692
185,2,kelly,15,9,286,3.147
186,2,kevin,15,3,286,1.049
187,2,lonny,15,3,286,1.049
188,2,madge,15,2,286,0.699
189,2,meredith,15,5,286,1.748
190,2,michael,15,76,286,26.573
191,2,pam,15,26,286,9.091000000000001
192,2,phyllis,15,9,286,3.147
193,2,roy,15,15,286,5.244999999999999
194,2,ryan,15,2,286,0.699
195,2,stanley,15,1,286,0.35000000000000003
196,2,angela,1,1,259,0.386
197,2,chili's employee,1,1,259,0.386
198,2,darryl,1,1,259,0.386
199,2,dwight,1,32,259,12.354999999999999
200,2,employee,1,1,259,0.386
201,2,everybody,1,1,259,0.386
202,2,guy at bar,1,3,259,1.158
203,2,jan,1,9,259,3.4750000000000005
204,2,jim,1,36,259,13.900000000000002
205,2,kelly,1,7,259,2.703
206,2,kevin,1,1,259,0.386
207,2,michael,1,96,259,37.066
208,2,oscar,1,2,259,0.772
209,2,other guy at bar,1,1,259,0.386
210,2,pam,1,40,259,15.443999999999999
211,2,pam and jim,1,1,259,0.386
212,2,phyllis,1,10,259,3.8609999999999998
213,2,roy,1,6,259,2.317
214,2,ryan,1,2,259,0.772
215,2,stanley,1,8,259,3.089
216,2,angela,3,5,275,1.818
217,2,bill,3,2,275,0.7270000000000001
218,2,carol,3,15,275,5.455
219,2,crowd,3,1,275,0.364
220,2,dwight,3,55,275,20.0
221,2,everyone,3,1,275,0.364
222,2,jim,3,54,275,19.636
223,2,kevin,3,8,275,2.9090000000000003
224,2,meredith,3,1,275,0.364
225,2,michael,3,83,275,30.182
226,2,oscar,3,10,275,3.636
227,2,pam,3,30,275,10.909
228,2,phyllis,3,2,275,0.7270000000000001
229,2,ryan,3,5,275,1.818
230,2,stanley,3,3,275,1.091
231,2,angela,4,17,332,5.12
232,2,dwight,4,64,332,19.277
233,2,dwight and michael,4,2,332,0.602
234,2,jim,4,53,332,15.964
235,2,katy,4,11,332,3.313
236,2,kelly,4,4,332,1.205
237,2,kevin,4,4,332,1.205
238,2,meredith,4,4,332,1.205
239,2,michael,4,69,332,20.782999999999998
240,2,oscar,4,4,332,1.205
241,2,pam,4,22,332,6.627
242,2,phyllis,4,6,332,1.807
243,2,roy,4,6,332,1.807
244,2,ryan,4,52,332,15.662999999999998
245,2,song,4,9,332,2.711
246,2,stanley,4,5,332,1.506
247,2,angela,5,15,281,5.338
248,2,children,5,1,281,0.356
249,2,creed,5,16,281,5.694
250,2,devon,5,8,281,2.847
251,2,dwight,5,33,281,11.744
252,2,jim,5,32,281,11.388
253,2,kelly,5,3,281,1.068
254,2,kevin,5,2,281,0.712
255,2,kid,5,3,281,1.068
256,2,michael,5,116,281,41.281
257,2,oscar,5,7,281,2.491
258,2,pam,5,27,281,9.609
259,2,phyllis,5,3,281,1.068
260,2,ryan,5,1,281,0.356
261,2,sherri,5,11,281,3.9149999999999996
262,2,stanley,5,3,281,1.068
263,2,angela,6,3,269,1.115
264,2,dwight,6,64,269,23.791999999999998
265,2,ira,6,9,269,3.3459999999999996
266,2,jim,6,49,269,18.215999999999998
267,2,kelly,6,3,269,1.115
268,2,kevin,6,3,269,1.115
269,2,michael,6,85,269,31.599
270,2,pam,6,25,269,9.293999999999999
271,2,ryan,6,19,269,7.063
272,2,ryan's voicemail,6,1,269,0.372
273,2,stanley,6,3,269,1.115
274,2,toby,6,5,269,1.859
275,2,angela,8,5,286,1.748
276,2,creed,8,1,286,0.35000000000000003
277,2,dwight,8,44,286,15.384999999999998
278,2,jan,8,56,286,19.580000000000002
279,2,jim,8,26,286,9.091000000000001
280,2,kelly,8,2,286,0.699
281,2,kevin,8,3,286,1.049
282,2,michael,8,111,286,38.811
283,2,oscar,8,1,286,0.35000000000000003
284,2,pam,8,30,286,10.489999999999998
285,2,phyllis,8,1,286,0.35000000000000003
286,2,ryan,8,1,286,0.35000000000000003
287,2,stanley,8,4,286,1.399
288,2,toby,8,1,286,0.35000000000000003
289,2,angela,11,1,227,0.441
290,2,brenda,11,3,227,1.322
291,2,captain jack,11,30,227,13.216
292,2,darryl,11,3,227,1.322
293,2,darryl and katy,11,1,227,0.441
294,2,dwight,11,22,227,9.692
295,2,jim,11,29,227,12.775
296,2,katy,11,9,227,3.965
297,2,kelly,11,4,227,1.762
298,2,meredith,11,3,227,1.322
299,2,michael,11,79,227,34.802
300,2,oscar,11,1,227,0.441
301,2,pam,11,17,227,7.489
302,2,phyllis,11,4,227,1.762
303,2,roy,11,11,227,4.846
304,2,ryan,11,2,227,0.881
305,2,stanley,11,8,227,3.524
306,2,angela,12,5,370,1.351
307,2,billy merchant,12,17,370,4.595
308,2,creed,12,1,370,0.27
309,2,doctor,12,4,370,1.081
310,2,dwight,12,62,370,16.756999999999998
311,2,jim,12,54,370,14.594999999999999
312,2,jim and pam,12,1,370,0.27
313,2,kelly,12,1,370,0.27
314,2,kevin,12,2,370,0.541
315,2,lab tech,12,3,370,0.8109999999999999
316,2,meredith,12,1,370,0.27
317,2,michael,12,125,370,33.784
318,2,oscar,12,3,370,0.8109999999999999
319,2,pam,12,64,370,17.297
320,2,phyllis,12,3,370,0.8109999999999999
321,2,ryan,12,13,370,3.514
322,2,stanley,12,4,370,1.081
323,2,toby,12,7,370,1.892
324,2,angela,13,5,264,1.894
325,2,creed,13,3,264,1.1360000000000001
326,2,dana,13,8,264,3.0300000000000002
327,2,dwight,13,37,264,14.015
328,2,gil,13,2,264,0.758
329,2,hooter's girls,13,1,264,0.379
330,2,jim,13,52,264,19.697
331,2,kelly,13,5,264,1.894
332,2,kevin,13,7,264,2.6519999999999997
333,2,michael,13,94,264,35.606
334,2,oscar,13,9,264,3.4090000000000003
335,2,pam,13,27,264,10.227
336,2,phyllis,13,1,264,0.379
337,2,ryan,13,7,264,2.6519999999999997
338,2,stanley,13,3,264,1.1360000000000001
339,2,toby,13,3,264,1.1360000000000001
340,2,angela,14,2,269,0.743
341,2,creed,14,9,269,3.3459999999999996
342,2,darryl,14,3,269,1.115
343,2,dwight,14,28,269,10.409
344,2,ed,14,9,269,3.3459999999999996
345,2,jim,14,29,269,10.781
346,2,jim's voicemail,14,1,269,0.372
347,2,kelly,14,9,269,3.3459999999999996
348,2,kevin,14,6,269,2.23
349,2,michael,14,106,269,39.405
350,2,michael and dwight,14,1,269,0.372
351,2,oscar,14,5,269,1.859
352,2,packer,14,6,269,2.23
353,2,pam,14,27,269,10.037
354,2,pam and others,14,1,269,0.372
355,2,phyllis,14,1,269,0.372
356,2,roy,14,6,269,2.23
357,2,ryan,14,15,269,5.576
358,2,stanley,14,2,269,0.743
359,2,toby,14,1,269,0.372
360,2,todd,14,1,269,0.372
361,2,todd packer,14,1,269,0.372
362,2,angela,16,4,196,2.041
363,2,craig,16,11,196,5.612
364,2,dan,16,1,196,0.51
365,2,david,16,12,196,6.122
366,2,delivery man,16,5,196,2.551
367,2,dwight,16,19,196,9.693999999999999
368,2,jan,16,16,196,8.163
369,2,jim,16,17,196,8.673
370,2,josh,16,11,196,5.612
371,2,kelly,16,13,196,6.633
372,2,kevin,16,5,196,2.551
373,2,meredith,16,2,196,1.02
374,2,michael,16,44,196,22.448999999999998
375,2,oscar,16,2,196,1.02
376,2,pam,16,22,196,11.224
377,2,phyllis,16,3,196,1.5310000000000001
378,2,roy,16,5,196,2.551
379,2,ryan,16,4,196,2.041
380,2,angela,17,4,198,2.02
381,2,creed,17,4,198,2.02
382,2,crowd,17,1,198,0.505
383,2,dwight,17,49,198,24.747
384,2,jim,17,34,198,17.172
385,2,kelly,17,5,198,2.5250000000000004
386,2,kevin,17,4,198,2.02
387,2,michael,17,52,198,26.262999999999998
388,2,oscar,17,3,198,1.5150000000000001
389,2,overhead,17,1,198,0.505
390,2,pam,17,19,198,9.596
391,2,phyllis,17,4,198,2.02
392,2,ryan,17,7,198,3.535
393,2,speaker,17,2,198,1.01
394,2,stanley,17,5,198,2.5250000000000004
395,2,toby,17,4,198,2.02
396,2,angela,19,13,245,5.306
397,2,carol,19,4,245,1.633
398,2,delivery boy,19,2,245,0.8160000000000001
399,2,delivery woman,19,3,245,1.224
400,2,dwight,19,42,245,17.143
401,2,jan,19,5,245,2.041
402,2,jim,19,22,245,8.98
403,2,kelly,19,3,245,1.224
404,2,kevin,19,14,245,5.714
405,2,meredith,19,1,245,0.40800000000000003
406,2,michael,19,85,245,34.694
407,2,office staff,19,1,245,0.40800000000000003
408,2,oscar,19,7,245,2.857
409,2,pam,19,26,245,10.612
410,2,phyllis,19,2,245,0.8160000000000001
411,2,ryan,19,3,245,1.224
412,2,stanley,19,3,245,1.224
413,2,store employee,19,1,245,0.40800000000000003
414,2,toby,19,8,245,3.2649999999999997
415,2,angela,20,5,205,2.439
416,2,creed,20,1,205,0.488
417,2,dwight,20,68,205,33.171
418,2,hank,20,5,205,2.439
419,2,jim,20,18,205,8.780000000000001
420,2,kelly,20,5,205,2.439
421,2,kevin,20,5,205,2.439
422,2,linda,20,5,205,2.439
423,2,michael,20,50,205,24.39
424,2,oscar,20,6,205,2.927
425,2,pam,20,15,205,7.317
426,2,pam/jim,20,1,205,0.488
427,2,phyllis,20,3,205,1.463
428,2,ryan,20,7,205,3.415
429,2,stanley,20,6,205,2.927
430,2,toby,20,5,205,2.439
431,2,angela,21,13,266,4.887
432,2,creed,21,3,266,1.1280000000000001
433,2,dwight,21,33,266,12.406
434,2,female worker,21,1,266,0.376
435,2,i.d. photographer,21,1,266,0.376
436,2,jim,21,28,266,10.526
437,2,kelly,21,2,266,0.752
438,2,kevin,21,3,266,1.1280000000000001
439,2,michael,21,96,266,36.09
440,2,oscar,21,11,266,4.135
441,2,pam,21,24,266,9.023
442,2,photographer,21,9,266,3.383
443,2,phyllis,21,12,266,4.511
444,2,ryan,21,4,266,1.504
445,2,stanley,21,4,266,1.504
446,2,toby,21,22,266,8.271
447,2,angela,22,5,387,1.2919999999999998
448,2,billy,22,4,387,1.034
449,2,billy's girlfriend,22,2,387,0.517
450,2,bob,22,2,387,0.517
451,2,bob vance,22,1,387,0.258
452,2,carol,22,34,387,8.786
453,2,creed,22,4,387,1.034
454,2,darryl,22,8,387,2.067
455,2,dealer,22,5,387,1.2919999999999998
456,2,dwight,22,31,387,8.01
457,2,jan,22,48,387,12.403
458,2,jim,22,53,387,13.694999999999999
459,2,kevin,22,16,387,4.134
460,2,meredith,22,1,387,0.258
461,2,michael,22,99,387,25.581
462,2,oscar,22,4,387,1.034
463,2,pam,22,44,387,11.37
464,2,phyllis,22,9,387,2.326
465,2,roy,22,11,387,2.842
466,2,ryan,22,1,387,0.258
467,2,stanley,22,1,387,0.258
468,2,toby,22,4,387,1.034
469,2,christian,7,19,261,7.28
470,2,dwight,7,24,261,9.195
471,2,everyone,7,1,261,0.383
472,2,hostess,7,1,261,0.383
473,2,jan,7,48,261,18.391
474,2,jim,7,40,261,15.326
475,2,kelly,7,1,261,0.383
476,2,kevin,7,1,261,0.383
477,2,michael,7,74,261,28.352
478,2,michael and christian,7,2,261,0.766
479,2,oscar,7,4,261,1.533
480,2,pam,7,34,261,13.027
481,2,phyllis,7,4,261,1.533
482,2,roy,7,1,261,0.383
483,2,ryan,7,6,261,2.299
484,2,toby,7,1,261,0.383
485,3,alan,2,8,313,2.556
486,3,angela,2,9,313,2.875
487,3,creed,2,2,313,0.639
488,3,dwight,2,41,313,13.099
489,3,dwight and michael,2,1,313,0.319
490,3,evan,2,6,313,1.917
491,3,guy,2,2,313,0.639
492,3,jan,2,12,313,3.834
493,3,jerome bettis,2,4,313,1.278
494,3,jim,2,36,313,11.501999999999999
495,3,"jim, josh, and dwight",2,1,313,0.319
496,3,josh,2,21,313,6.709
497,3,kelly,2,8,313,2.556
498,3,kevin,2,3,313,0.958
499,3,meredith,2,1,313,0.319
500,3,michael,2,112,313,35.783
501,3,pam,2,32,313,10.224
502,3,phyllis,2,2,313,0.639
503,3,ryan,2,3,313,0.958
504,3,stanley,2,1,313,0.319
505,3,ted,2,1,313,0.319
506,3,toby,2,6,313,1.917
507,3,waiter,2,1,313,0.319
508,3,andy,1,5,134,3.7310000000000003
509,3,angela,1,4,134,2.9850000000000003
510,3,creed,1,1,134,0.746
511,3,dwight,1,16,134,11.940000000000001
512,3,jan,1,7,134,5.224
513,3,jim,1,10,134,7.463
514,3,josh,1,1,134,0.746
515,3,karen,1,1,134,0.746
516,3,kelly,1,1,134,0.746
517,3,kevin,1,1,134,0.746
518,3,michael,1,49,134,36.567
519,3,oscar,1,15,134,11.193999999999999
520,3,pam,1,6,134,4.478
521,3,phyllis,1,3,134,2.239
522,3,roy,1,4,134,2.9850000000000003
523,3,stanley,1,1,134,0.746
524,3,toby,1,9,134,6.715999999999999
525,3,andy,3,10,261,3.8309999999999995
526,3,angela,3,12,261,4.598
527,3,creed,3,2,261,0.766
528,3,dwight,3,72,261,27.586
529,3,jan,3,27,261,10.345
530,3,jim,3,11,261,4.215
531,3,josh,3,8,261,3.065
532,3,karen,3,7,261,2.682
533,3,kelly,3,7,261,2.682
534,3,kevin,3,4,261,1.533
535,3,michael,3,75,261,28.736
536,3,pam,3,17,261,6.512999999999999
537,3,phyllis,3,5,261,1.916
538,3,roy,3,2,261,0.766
539,3,stanley,3,2,261,0.766
540,3,andy,4,4,237,1.688
541,3,angela,4,6,237,2.532
542,3,creed,4,6,237,2.532
543,3,dwight,4,37,237,15.612
544,3,jan,4,12,237,5.063
545,3,jim,4,15,237,6.329
546,3,josh,4,3,237,1.266
547,3,karen,4,15,237,6.329
548,3,kelly,4,3,237,1.266
549,3,kevin,4,2,237,0.844
550,3,meredith,4,1,237,0.422
551,3,michael,4,86,237,36.287000000000006
552,3,pam,4,25,237,10.549
553,3,phyllis,4,3,237,1.266
554,3,roy,4,5,237,2.11
555,3,ryan,4,5,237,2.11
556,3,ryan and others,4,1,237,0.422
557,3,stanley,4,5,237,2.11
558,3,toby,4,3,237,1.266
559,3,andy,5,5,271,1.8450000000000002
560,3,angela,5,4,271,1.476
561,3,announcer,5,1,271,0.369
562,3,bob,5,2,271,0.738
563,3,cousin mose,5,1,271,0.369
564,3,dwight,5,45,271,16.605
565,3,jan,5,9,271,3.321
566,3,jim,5,49,271,18.081
567,3,karen,5,9,271,3.321
568,3,kelly,5,6,271,2.214
569,3,kevin,5,3,271,1.107
570,3,michael,5,33,271,12.177
571,3,pam,5,54,271,19.926
572,3,phyllis,5,2,271,0.738
573,3,pretzel guy,5,3,271,1.107
574,3,ryan,5,38,271,14.022000000000002
575,3,stanley,5,6,271,2.214
576,3,toby,5,1,271,0.369
577,3,andy,6,16,218,7.3389999999999995
578,3,andy and jim,6,4,218,1.8350000000000002
579,3,angela,6,10,218,4.587
580,3,carol,6,12,218,5.505
581,3,creed,6,1,218,0.459
582,3,crowd,6,1,218,0.459
583,3,dwight,6,6,218,2.752
584,3,girls,6,1,218,0.459
585,3,jim,6,21,218,9.633
586,3,josh,6,2,218,0.9169999999999999
587,3,karen,6,14,218,6.422
588,3,kelly,6,15,218,6.880999999999999
589,3,kelly's father,6,3,218,1.376
590,3,kelly's mom,6,5,218,2.294
591,3,kevin,6,6,218,2.752
592,3,meredith,6,2,218,0.9169999999999999
593,3,michael,6,56,218,25.688
594,3,overhead,6,1,218,0.459
595,3,pam,6,25,218,11.468
596,3,phyllis,6,2,218,0.9169999999999999
597,3,roy,6,1,218,0.459
598,3,ryan,6,7,218,3.211
599,3,server,6,1,218,0.459
600,3,stanley,6,1,218,0.459
601,3,toby,6,2,218,0.9169999999999999
602,3,tony,6,2,218,0.9169999999999999
603,3,young man,6,1,218,0.459
604,3,andy,7,5,274,1.825
605,3,angela,7,7,274,2.555
606,3,darryl,7,4,274,1.46
607,3,dwight,7,39,274,14.234
608,3,jan,7,44,274,16.058
609,3,jim,7,23,274,8.394
610,3,josh,7,10,274,3.65
611,3,karen,7,9,274,3.2849999999999997
612,3,kelly,7,2,274,0.73
613,3,kevin,7,12,274,4.38
614,3,michael,7,72,274,26.277
615,3,michael and dwight,7,2,274,0.73
616,3,pam,7,22,274,8.029
617,3,phyllis,7,8,274,2.92
618,3,roy,7,4,274,1.46
619,3,ryan,7,7,274,2.555
620,3,stanley,7,1,274,0.365
621,3,toby,7,3,274,1.095
622,3,andy,8,40,494,8.097
623,3,andy & michael,8,2,494,0.40499999999999997
624,3,angela,8,4,494,0.8099999999999999
625,3,creed,8,2,494,0.40499999999999997
626,3,dwight,8,77,494,15.587000000000002
627,3,hannah,8,9,494,1.822
628,3,jan,8,6,494,1.2149999999999999
629,3,jim,8,76,494,15.384999999999998
630,3,karen,8,28,494,5.668
631,3,kelly,8,6,494,1.2149999999999999
632,3,kevin,8,7,494,1.417
633,3,male voice,8,1,494,0.202
634,3,martin,8,5,494,1.012
635,3,meredith,8,2,494,0.40499999999999997
636,3,michael,8,131,494,26.518000000000004
637,3,michael & dwight,8,1,494,0.202
638,3,michael and dwight,8,1,494,0.202
639,3,pam,8,38,494,7.692
640,3,phyllis,8,8,494,1.619
641,3,ryan,8,9,494,1.822
642,3,stanley,8,4,494,0.8099999999999999
643,3,toby,8,16,494,3.2390000000000003
644,3,tony,8,21,494,4.251
645,3,andy,9,17,195,8.718
646,3,angela,9,10,195,5.128
647,3,creed,9,2,195,1.026
648,3,dwight,9,4,195,2.051
649,3,hannah,9,5,195,2.564
650,3,jan,9,7,195,3.5900000000000003
651,3,jim,9,33,195,16.923
652,3,karen,9,12,195,6.154
653,3,kevin,9,13,195,6.666999999999999
654,3,martin,9,11,195,5.641
655,3,meredith,9,1,195,0.513
656,3,michael,9,54,195,27.692
657,3,pam,9,16,195,8.205
658,3,phyllis,9,1,195,0.513
659,3,ryan,9,3,195,1.538
660,3,stanley,9,2,195,1.026
661,3,toby,9,4,195,2.051
662,3,andy,10,27,484,5.579
663,3,andy and michael,10,1,484,0.207
664,3,angela,10,37,484,7.6450000000000005
665,3,both,10,2,484,0.413
666,3,carol,10,20,484,4.132000000000001
667,3,chef,10,2,484,0.413
668,3,cindy,10,2,484,0.413
669,3,creed,10,3,484,0.62
670,3,darryl,10,3,484,0.62
671,3,dwight,10,61,484,12.603
672,3,everybody,10,1,484,0.207
673,3,hannah,10,2,484,0.413
674,3,jim,10,43,484,8.884
675,3,karen,10,34,484,7.025
676,3,kelly,10,5,484,1.0330000000000001
677,3,kevin,10,16,484,3.306
678,3,man,10,1,484,0.207
679,3,meredith,10,3,484,0.62
680,3,michael,10,110,484,22.727
681,3,oscar,10,1,484,0.207
682,3,other waitress,10,2,484,0.413
683,3,pam,10,57,484,11.777
684,3,phyllis,10,12,484,2.479
685,3,roy,10,6,484,1.24
686,3,ryan,10,8,484,1.653
687,3,second cindy,10,12,484,2.479
688,3,stanley,10,3,484,0.62
689,3,toby,10,8,484,1.653
690,3,waitress,10,1,484,0.207
691,3,woman at bar,10,1,484,0.207
692,3,andy,12,3,220,1.3639999999999999
693,3,angela,12,4,220,1.818
694,3,darryl,12,8,220,3.636
695,3,dwight,12,22,220,10.0
696,3,everybody,12,2,220,0.909
697,3,jan,12,12,220,5.455
698,3,jim,12,25,220,11.364
699,3,karen,12,9,220,4.091
700,3,kevin,12,5,220,2.273
701,3,michael,12,68,220,30.909
702,3,packer,12,7,220,3.182
703,3,pam,12,37,220,16.817999999999998
704,3,phyllis,12,2,220,0.909
705,3,roy,12,5,220,2.273
706,3,stanley,12,4,220,1.818
707,3,toby,12,7,220,3.182
708,3,andy,13,29,270,10.741
709,3,angela,13,17,270,6.296
710,3,buyer,13,2,270,0.741
711,3,dwight,13,33,270,12.222
712,3,guy,13,1,270,0.37
713,3,harvey,13,7,270,2.593
714,3,jan,13,1,270,0.37
715,3,jim,13,41,270,15.185
716,3,julius,13,3,270,1.111
717,3,karen,13,16,270,5.926
718,3,kelly,13,2,270,0.741
719,3,kenny,13,1,270,0.37
720,3,kevin,13,7,270,2.593
721,3,man,13,5,270,1.8519999999999999
722,3,michael,13,48,270,17.778
723,3,pam,13,30,270,11.111
724,3,phone,13,1,270,0.37
725,3,phyllis,13,10,270,3.7039999999999997
726,3,ryan,13,8,270,2.963
727,3,stanley,13,8,270,2.963
728,3,andy,14,40,211,18.956999999999997
729,3,angela,14,16,211,7.582999999999999
730,3,creed,14,3,211,1.422
731,3,dwight,14,25,211,11.848
732,3,everybody,14,1,211,0.47400000000000003
733,3,jim,14,27,211,12.796
734,3,karen,14,4,211,1.8960000000000001
735,3,kevin,14,3,211,1.422
736,3,lady,14,2,211,0.9480000000000001
737,3,marcy,14,3,211,1.422
738,3,meredith,14,2,211,0.9480000000000001
739,3,michael,14,49,211,23.223
740,3,oscar,14,11,211,5.213
