,season,episode,speaker,percent
2664,7,15,darryl,2.8209999999999997
2665,7,15,dwight,8.15
2666,7,15,dwight and erin,0.313
2667,7,15,erin,4.389
2668,7,15,gabe,7.837
2669,7,15,guy,0.313
2670,7,15,helen,1.567
2671,7,15,holly,10.030999999999999
2672,7,15,hot dog guy,1.567
2673,7,15,jim,10.030999999999999
2674,7,15,kelly,2.8209999999999997
2675,7,15,kevin,2.194
2676,7,15,meredith,0.9400000000000001
2677,7,15,michael,14.107
2678,7,15,office,0.313
2679,7,15,oscar,3.762
2680,7,15,pam,13.166
2681,7,15,phyllis,3.1350000000000002
2682,7,15,ryan,1.881
2683,7,15,ryan and kelly,0.313
2684,7,15,stanley,0.9400000000000001
2685,7,15,waiter,2.508
2686,7,16,andy,10.955
2687,7,16,andy and erin,0.281
2688,7,16,angela,2.528
2689,7,16,boom box,0.281
2690,7,16,creed,0.281
2691,7,16,darryl,4.213
2692,7,16,dwight,6.741999999999999
2693,7,16,erin,10.674
2694,7,16,gabe,5.899
2695,7,16,hank,0.562
2696,7,16,holly,11.236
2697,7,16,jim,7.022
2698,7,16,jim and pam,0.281
2699,7,16,kelly,0.281
2700,7,16,kevin,3.6519999999999997
2701,7,16,meredith,0.281
2702,7,16,michael,19.944
2703,7,16,oscar,4.213
2704,7,16,pam,7.865
2705,7,16,phyllis,0.843
2706,7,16,ryan,1.685
2707,7,16,stanley,0.281
2708,7,17,andy,1.333
2709,7,17,billy,3.3329999999999997
2710,7,17,cherokee jack,2.0
2711,7,17,creed,0.6669999999999999
2712,7,17,darryl,0.6669999999999999
2713,7,17,delivery,0.6669999999999999
2714,7,17,dwight,2.667
2715,7,17,erin,0.6669999999999999
2716,7,17,goldenface,9.333
2717,7,17,helene,2.0
2718,7,17,holly,10.0
2719,7,17,jan,1.333
2720,7,17,jim,4.0
2721,7,17,karen,1.333
2722,7,17,kelly,0.6669999999999999
2723,7,17,kevin,2.0
2724,7,17,michael,40.666999999999994
2725,7,17,michael and samuel together,0.6669999999999999
2726,7,17,oscar,1.333
2727,7,17,pam,4.0
2728,7,17,president,2.667
2729,7,17,ryan,0.6669999999999999
2730,7,17,samuel,6.666999999999999
2731,7,17,todd packer,0.6669999999999999
2732,7,18,andy,9.177
2733,7,18,angela,0.316
2734,7,18,darryl,1.266
2735,7,18,dwight,12.975
2736,7,18,erin,3.1649999999999996
2737,7,18,gabe,0.316
2738,7,18,holly,10.443
2739,7,18,jim,11.709
2740,7,18,kelly,0.9490000000000001
2741,7,18,kevin,4.114
2742,7,18,meredith,0.9490000000000001
2743,7,18,michael,18.671
2744,7,18,oscar,0.316
2745,7,18,pam,11.392
2746,7,18,phyllis,0.316
2747,7,18,ryan,1.266
2748,7,18,stanley,0.316
2749,7,18,todd,12.342
2750,7,19,andy,5.864
2751,7,19,angela,0.309
2752,7,19,darryl,3.086
2753,7,19,dwight,9.568
2754,7,19,gabe,0.309
2755,7,19,holly,23.765
2756,7,19,holly's dad,1.543
2757,7,19,holly's mom,1.2349999999999999
2758,7,19,jim,7.407
2759,7,19,kelly,0.9259999999999999
2760,7,19,kevin,5.556
2761,7,19,lady,0.309
2762,7,19,meredith,0.9259999999999999
2763,7,19,michael,23.148
2764,7,19,oscar,2.16
2765,7,19,pam,9.876999999999999
2766,7,19,phyllis,0.9259999999999999
2767,7,19,ryan,2.778
2768,7,19,stanley,0.309
2769,7,20,andy,4.661
2770,7,20,angela,1.695
2771,7,20,darryl,3.39
2772,7,20,darryl's sister,0.424
2773,7,20,deangelo,32.627
2774,7,20,deangelo/michael,0.847
2775,7,20,denagelo,0.424
2776,7,20,dwight,4.237
2777,7,20,erin,4.237
2778,7,20,gabe,1.695
2779,7,20,jim,4.237
2780,7,20,kelly,2.119
2781,7,20,kevin,1.695
2782,7,20,meredith,0.424
2783,7,20,michael,28.814
2784,7,20,oscar,2.119
2785,7,20,pam,3.39
2786,7,20,phyllis,0.847
2787,7,20,ryan,0.424
2788,7,20,stanley,1.2710000000000001
2789,7,20,waiter,0.424
2790,7,23,andy,2.894
2791,7,23,angela,1.286
2792,7,23,darryl,2.572
2793,7,23,deangelo,32.797
2794,7,23,dwight,16.076999999999998
2795,7,23,erin,0.9650000000000001
2796,7,23,gabe,2.572
2797,7,23,jim,12.862000000000002
2798,7,23,jordan,3.537
2799,7,23,kelly,4.823
2800,7,23,kevin,4.18
2801,7,23,oscar,0.643
2802,7,23,pam,8.36
2803,7,23,phyllis,1.286
2804,7,23,ryan,4.823
2805,7,23,toby,0.322
2806,8,11,all,0.823
2807,8,11,andy,14.815000000000001
2808,8,11,angela,0.41200000000000003
2809,8,11,cathy,0.41200000000000003
2810,8,11,creed,0.41200000000000003
2811,8,11,darryl,4.115
2812,8,11,dwight,14.815000000000001
2813,8,11,erin,2.0580000000000003
2814,8,11,gabe,8.642
2815,8,11,host,11.523
2816,8,11,jim,6.9959999999999996
2817,8,11,kelly,0.823
2818,8,11,kevin,6.9959999999999996
2819,8,11,meredith,3.292
2820,8,11,oscar,6.9959999999999996
2821,8,11,oscar's friend,1.2349999999999999
2822,8,11,phyllis,1.2349999999999999
2823,8,11,queerenstein bears,0.41200000000000003
2824,8,11,receptionist,1.646
2825,8,11,robert,6.584
2826,8,11,ryan,2.469
2827,8,11,stanley,1.646
2828,8,11,stonewall host,1.2349999999999999
2829,8,11,stu,0.41200000000000003
2830,8,12,all,0.7270000000000001
2831,8,12,andy,14.545
2832,8,12,angela,1.455
2833,8,12,both,0.364
2834,8,12,cathy,1.091
2835,8,12,darryl,3.273
2836,8,12,dwight,13.455
2837,8,12,erin,17.455000000000002
2838,8,12,gabe,2.545
2839,8,12,jessica,4.364
2840,8,12,jim,7.636
2841,8,12,kelly,2.182
2842,8,12,kevin,4.0
2843,8,12,meredith,3.273
2844,8,12,oscar,4.0
2845,8,12,phyllis,0.7270000000000001
2846,8,12,robert,8.364
2847,8,12,ryan,2.9090000000000003
2848,8,12,stanley,2.545
2849,8,12,toby,2.545
2850,8,12,val,2.545
2851,8,13,all,0.293
2852,8,13,andy,12.023
2853,8,13,angela,9.091000000000001
2854,8,13,cece,2.6390000000000002
2855,8,13,creed,1.173
2856,8,13,darryl,1.466
2857,8,13,dwight,16.716
2858,8,13,erin,3.519
2859,8,13,ernesto,1.173
2860,8,13,gabe,1.466
2861,8,13,jim,19.062
2862,8,13,kelly,0.587
2863,8,13,kevin,3.519
2864,8,13,meredith,0.587
2865,8,13,nate,0.88
2866,8,13,nurse,0.587
2867,8,13,oscar,7.038
2868,8,13,pam,8.211
2869,8,13,phyllis,3.2259999999999995
2870,8,13,ryan,0.587
2871,8,13,senator lipton,2.6390000000000002
2872,8,13,stanley,1.173
2873,8,13,toby,1.466
2874,8,13,val,0.88
2875,8,14,all,0.33999999999999997
2876,8,14,andy,15.986
2877,8,14,angela,2.721
2878,8,14,bob,1.361
2879,8,14,creed,0.33999999999999997
2880,8,14,darryl,7.8229999999999995
2881,8,14,dwight,24.15
2882,8,14,erin,4.7620000000000005
2883,8,14,group,0.33999999999999997
2884,8,14,jim,10.204
2885,8,14,kathy,0.6799999999999999
2886,8,14,kelly,2.721
2887,8,14,kevin,1.701
2888,8,14,meredith,0.6799999999999999
2889,8,14,nate,4.082
2890,8,14,oscar,1.361
2891,8,14,pam,9.864
2892,8,14,phyllis,0.6799999999999999
2893,8,14,ryan,4.082
2894,8,14,stanley,2.3810000000000002
2895,8,14,toby,0.6799999999999999
2896,8,14,val,3.061
2897,8,19,all,0.6799999999999999
2898,8,19,alonzo,0.33999999999999997
2899,8,19,andy,10.884
2900,8,19,angela,0.33999999999999997
2901,8,19,creed,0.33999999999999997
2902,8,19,darryl,9.184000000000001
2903,8,19,dwight,11.905000000000001
2904,8,19,erin,10.884
2905,8,19,glenn,1.361
2906,8,19,irene,5.442
2907,8,19,jim,13.264999999999999
2908,8,19,kelly,0.33999999999999997
2909,8,19,kevin,2.721
2910,8,19,meredith,0.6799999999999999
2911,8,19,nellie,14.285999999999998
2912,8,19,oscar,0.33999999999999997
2913,8,19,pam,5.782
2914,8,19,phyllis,1.361
2915,8,19,robert,8.163
2916,8,19,ryan,0.33999999999999997
2917,8,19,stanley,0.33999999999999997
2918,8,19,toby,1.02
2919,8,20,all,0.971
2920,8,20,andy,15.534
2921,8,20,angela,2.589
2922,8,20,creed,0.971
2923,8,20,darryl,0.32399999999999995
2924,8,20,dwight,7.12
2925,8,20,erin,8.091
2926,8,20,gabe,0.647
2927,8,20,hank,1.294
2928,8,20,jessica,4.531000000000001
2929,8,20,jim,12.620999999999999
2930,8,20,kenny,1.6179999999999999
2931,8,20,kevin,0.971
2932,8,20,kevin & meredith,0.32399999999999995
2933,8,20,lauren,3.56
2934,8,20,magician,3.2359999999999998
2935,8,20,megan,2.265
2936,8,20,nellie,7.12
2937,8,20,oscar,3.56
2938,8,20,pam,11.003
2939,8,20,party guests,0.32399999999999995
2940,8,20,phyllis,2.913
2941,8,20,robert,6.149
2942,8,20,ryan,0.971
2943,8,20,stanley,0.32399999999999995
2944,8,20,various,0.647
2945,8,20,woman,0.32399999999999995
2946,8,21,all,0.312
2947,8,21,andy,22.811999999999998
2948,8,21,andy & erin,0.312
2949,8,21,angela,2.188
2950,8,21,creed,0.625
2951,8,21,darryl,1.562
2952,8,21,dwight,5.0
2953,8,21,erin,7.5
2954,8,21,gabe,1.25
2955,8,21,jim,5.938000000000001
2956,8,21,kelly,4.062
2957,8,21,kevin,2.812
2958,8,21,meredith,0.312
2959,8,21,nate,0.312
2960,8,21,nellie,13.125
2961,8,21,oscar,2.188
2962,8,21,pam,9.062000000000001
2963,8,21,phyllis,3.125
2964,8,21,ravi,0.312
2965,8,21,robert,5.625
2966,8,21,robert & creed,0.312
2967,8,21,ryan,10.0
2968,8,21,stanley,0.312
2969,8,21,toby,0.312
2970,8,21,wrangler,0.625
2971,8,23,all,0.34199999999999997
2972,8,23,andy,9.589
2973,8,23,angela,1.027
2974,8,23,creed,0.34199999999999997
2975,8,23,david,1.37
2976,8,23,dwight,20.548
2977,8,23,erin,2.74
2978,8,23,gabe,4.452
2979,8,23,harry,8.562
2980,8,23,jim,16.438
2981,8,23,kevin,0.34199999999999997
2982,8,23,mr. ramish,3.7670000000000003
2983,8,23,nellie,5.137
2984,8,23,oscar,0.34199999999999997
2985,8,23,pam,7.877000000000001
2986,8,23,phone,1.37
2987,8,23,phyllis,0.34199999999999997
2988,8,23,receptionist,1.37
2989,8,23,robert,11.301
2990,8,23,stanley,0.34199999999999997
2991,8,23,toby,2.3970000000000002
2992,8,8,amanda,0.42
2993,8,8,andy,18.908
2994,8,8,angela,0.42
2995,8,8,archivist,0.84
2996,8,8,audience,0.42
2997,8,8,chelsea,0.42
2998,8,8,chelsea's mom,0.42
2999,8,8,darryl,4.622
3000,8,8,dwight,10.924
3001,8,8,erin,5.462
3002,8,8,everyone,1.6809999999999998
3003,8,8,gabe,4.202
3004,8,8,jim,6.723
3005,8,8,kelly,1.6809999999999998
3006,8,8,kevin,6.303
3007,8,8,man,0.42
3008,8,8,meredith,0.42
3009,8,8,narrator,0.84
3010,8,8,oscar,7.563000000000001
3011,8,8,pam,7.563000000000001
3012,8,8,park ranger,1.261
3013,8,8,phyllis,2.521
3014,8,8,robert,9.244
3015,8,8,ryan,4.622
3016,8,8,soldier,0.42
3017,8,8,stanley,1.6809999999999998
3018,8,1,andy,22.609
3019,8,1,angela,2.609
3020,8,1,darryl,1.7389999999999999
3021,8,1,dwight,13.043
3022,8,1,erin,3.913
3023,8,1,everyone,0.8699999999999999
3024,8,1,jim,14.347999999999999
3025,8,1,kelly,2.174
3026,8,1,kevin,3.4779999999999998
3027,8,1,meredith,2.174
3028,8,1,oscar,1.7389999999999999
3029,8,1,pam,10.0
3030,8,1,phyllis,4.348
3031,8,1,robert,12.609
3032,8,1,ryan,0.43499999999999994
3033,8,1,stanley,3.4779999999999998
3034,8,1,toby,0.43499999999999994
3035,8,2,andy,24.657999999999998
3036,8,2,angela,4.795
3037,8,2,darryl,2.3970000000000002
3038,8,2,dwight,7.192
3039,8,2,erin,4.109999999999999
3040,8,2,group,0.685
3041,8,2,jim,13.356000000000002
3042,8,2,justine,1.027
3043,8,2,kelly,1.027
3044,8,2,kevin,8.219
3045,8,2,meredith,1.712
3046,8,2,oscar,2.3970000000000002
3047,8,2,pam,11.301
3048,8,2,phyllis,2.3970000000000002
3049,8,2,robert,8.904
3050,8,2,ryan,1.37
3051,8,2,stanley,1.712
3052,8,2,tattoo artist,2.74
3053,8,3,andy,21.724
3054,8,3,angela,1.034
3055,8,3,bruce,0.345
3056,8,3,creed,0.345
3057,8,3,darryl,17.586
3058,8,3,dwight,10.69
3059,8,3,"dwight, erin, jim & kevin",0.345
3060,8,3,erin,2.759
3061,8,3,female applicant,0.69
3062,8,3,gideon,0.69
3063,8,3,jim,14.828
3064,8,3,kelly,2.069
3065,8,3,kevin,4.828
3066,8,3,male applicant 1,1.034
3067,8,3,male applicant 2,0.345
3068,8,3,meredith,1.379
3069,8,3,nate,1.034
3070,8,3,oscar,6.207
3071,8,3,pam,7.931000000000001
3072,8,3,phyllis,2.069
3073,8,3,ryan,1.7239999999999998
3074,8,3,toby,0.345
3075,8,4,andy,24.898
3076,8,4,andy & walter,1.224
3077,8,4,angela,2.857
3078,8,4,darryl,3.673
3079,8,4,dwight,11.429
3080,8,4,ellen,1.224
3081,8,4,erin,2.041
3082,8,4,erin's cell phone,0.40800000000000003
3083,8,4,gabe,1.633
3084,8,4,jim,8.98
3085,8,4,kelly,1.224
3086,8,4,kevin,1.633
3087,8,4,meredith,2.041
3088,8,4,mose,2.857
3089,8,4,oscar,3.673
3090,8,4,pam,4.082
3091,8,4,phyllis,1.224
3092,8,4,robert,7.3469999999999995
3093,8,4,ryan,2.857
3094,8,4,stanley,0.40800000000000003
3095,8,4,toby,2.4490000000000003
3096,8,4,waiter,0.40800000000000003
3097,8,4,walter,8.571
3098,8,4,walter & walter jr,0.40800000000000003
3099,8,4,walter jr,2.4490000000000003
3100,8,5,andy,12.83
3101,8,5,angela,1.509
3102,8,5,bert,7.17
3103,8,5,creed,1.1320000000000001
3104,8,5,darryl,3.396
3105,8,5,dwight,6.792
3106,8,5,erin,13.584999999999999
3107,8,5,gabe,3.396
3108,8,5,gabe/kelly/toby,0.377
3109,8,5,jim,9.434
3110,8,5,kelly,4.5280000000000005
3111,8,5,kevin,3.396
3112,8,5,meredith,1.8870000000000002
3113,8,5,oscar,2.642
3114,8,5,pam,9.811
3115,8,5,phyllis,2.642
3116,8,5,robert,10.566
3117,8,5,ryan,1.1320000000000001
3118,8,5,stanley,1.1320000000000001
3119,8,5,toby,2.642
3120,8,6,andy,16.162000000000003
3121,8,6,andy/pam,0.337
3122,8,6,andy/stanley,0.337
3123,8,6,angela,2.357
3124,8,6,darryl,5.051
3125,8,6,dwight,16.162000000000003
3126,8,6,erin,2.357
3127,8,6,gabe,7.407
3128,8,6,jim,12.795000000000002
3129,8,6,kelly,1.6840000000000002
3130,8,6,kevin,3.367
3131,8,6,oscar,3.7039999999999997
3132,8,6,pam,5.724
3133,8,6,phyllis,0.673
3134,8,6,robert,11.111
3135,8,6,ryan,1.01
3136,8,6,stanley,2.357
3137,8,6,toby,2.694
3138,8,6,val,3.7039999999999997
3139,8,6,warehouse crew,1.01
3140,8,7,andy,13.231000000000002
3141,8,7,andy and darryl,1.538
3142,8,7,cathy,3.077
3143,8,7,client,0.923
3144,8,7,creed,0.615
3145,8,7,curtis,0.923
3146,8,7,darryl,7.077
3147,8,7,darryl and kevin,0.308
3148,8,7,drummer,0.308
3149,8,7,dwight,16.923
3150,8,7,erin,4.0
3151,8,7,gabe,0.615
3152,8,7,jim,12.308
3153,8,7,kelly,1.846
3154,8,7,kevin,4.614999999999999
3155,8,7,offscreen,0.308
3156,8,7,old man,1.2309999999999999
3157,8,7,oscar,1.2309999999999999
3158,8,7,pam,20.615
3159,8,7,pam and kelly,0.308
3160,8,7,phyllis,0.615
3161,8,7,robert,3.077
3162,8,7,ryan,1.846
3163,8,7,toby,1.2309999999999999
3164,8,7,val,1.2309999999999999
3165,8,9,andy,20.629
3166,8,9,andy/oscar,0.35000000000000003
3167,8,9,angela,0.699
3168,8,9,creed,0.699
3169,8,9,darryl,8.392
3170,8,9,dwight,17.483
3171,8,9,erin,2.448
3172,8,9,gabe,0.699
3173,8,9,jim,9.790000000000001
3174,8,9,kelly,0.35000000000000003
3175,8,9,kevin,0.699
3176,8,9,oscar,3.846
3177,8,9,phyllis,1.049
3178,8,9,robert,13.986
3179,8,9,ryan,1.049
3180,8,9,susan,16.783
3181,8,9,toby,1.049
3182,8,10,andy,23.913
3183,8,10,angela,0.621
3184,8,10,creed,0.621
3185,8,10,darryl,3.106
3186,8,10,dwight,7.142999999999999
3187,8,10,erin,13.354
3188,8,10,jessica,7.453
3189,8,10,jim,13.043
3190,8,10,kelly,3.106
3191,8,10,kevin,2.795
3192,8,10,meredith,4.348
3193,8,10,nate,1.553
3194,8,10,oscar,2.795
3195,8,10,phyllis,2.174
3196,8,10,robert,5.901
3197,8,10,ryan,1.863
3198,8,10,stanley,1.553
3199,8,10,toby,1.863
3200,8,10,val,2.795
3201,8,15,andy,8.98
3202,8,15,cathy,1.633
3203,8,15,creed,0.8160000000000001
3204,8,15,darryl,1.633
3205,8,15,donna muraski,0.8160000000000001
3206,8,15,dwight,25.714
3207,8,15,emergency operator,0.40800000000000003
3208,8,15,erin,8.571
3209,8,15,everyone,1.224
3210,8,15,jim,13.061
3211,8,15,kelly,1.224
3212,8,15,kevin,0.8160000000000001
3213,8,15,meredith,0.8160000000000001
3214,8,15,nellie,11.020000000000001
3215,8,15,oscar,0.40800000000000003
3216,8,15,packer,6.938999999999999
3217,8,15,pam,4.082
3218,8,15,paramedic,0.8160000000000001
3219,8,15,ryan,3.673
3220,8,15,saleswoman,0.40800000000000003
3221,8,15,stanley,5.306
3222,8,15,wally amos,1.633
3223,8,16,andy,6.304
3224,8,16,angela,3.7249999999999996
3225,8,16,angela/pam,0.28700000000000003
3226,8,16,brandon,3.438
3227,8,16,cathy,7.163
3228,8,16,darryl,4.011
3229,8,16,dwight,17.192
3230,8,16,erin,7.163
3231,8,16,everyone,0.573
3232,8,16,gabe,1.719
3233,8,16,jim,15.186
3234,8,16,kelly,2.292
3235,8,16,kevin,1.719
3236,8,16,nellie,6.877
3237,8,16,oscar,2.8649999999999998
3238,8,16,packer,3.152
3239,8,16,pam,4.298
3240,8,16,phyllis,1.146
3241,8,16,ryan,6.304
3242,8,16,stanley,1.719
3243,8,16,val,2.579
3244,8,16,waitress,0.28700000000000003
3245,8,17,andy,10.811
3246,8,17,angela,4.247
3247,8,17,blogger,1.544
3248,8,17,blogger 2,0.386
3249,8,17,cathy,1.544
3250,8,17,creed,0.386
3251,8,17,crowd,0.386
3252,8,17,darryl,1.544
3253,8,17,dwight,20.463
3254,8,17,erin,3.8609999999999998
3255,8,17,everyone,0.386
3256,8,17,girl,1.544
3257,8,17,jim,10.811
3258,8,17,kelly,3.4750000000000005
3259,8,17,kevin,3.089
3260,8,17,lady,1.931
3261,8,17,lady blogger,0.386
3262,8,17,man,0.386
3263,8,17,meredith,1.158
3264,8,17,nellie,6.950000000000001
3265,8,17,old lady,1.544
3266,8,17,oscar,2.317
3267,8,17,others,0.386
3268,8,17,pam,3.8609999999999998
3269,8,17,patty,0.386
3270,8,17,phyllis,0.772
3271,8,17,ryan,6.564
3272,8,17,stanley,0.386
3273,8,17,toby,6.950000000000001
3274,8,17,todd packer,1.544
3275,8,18,andy,7.519000000000001
3276,8,18,angela,1.1280000000000001
3277,8,18,cathy,0.376
3278,8,18,creed,0.752
3279,8,18,darryl,9.774
3280,8,18,dwight,16.916999999999998
3281,8,18,elderly woman,0.376
3282,8,18,erin,5.639
3283,8,18,everyone,0.376
3284,8,18,gabe,0.376
3285,8,18,irene,2.2560000000000002
3286,8,18,jim,16.916999999999998
3287,8,18,kelly,1.1280000000000001
3288,8,18,kevin,7.8950000000000005
3289,8,18,meredith,0.376
3290,8,18,nellie,4.511
3291,8,18,oscar,1.504
3292,8,18,pam,3.759
3293,8,18,phyllis,2.2560000000000002
3294,8,18,robert california,5.263
3295,8,18,ryan,0.752
3296,8,18,stanley,0.752
3297,8,18,toby,6.015000000000001
3298,8,18,todd packer,3.383
3299,8,22,andy,17.155
3300,8,22,angela,1.6740000000000002
3301,8,22,creed,0.418
3302,8,22,darryl,5.858
3303,8,22,david,2.092
3304,8,22,dwight,6.276
3305,8,22,erin,2.929
3306,8,22,jim,10.042
3307,8,22,kevin,7.531000000000001
3308,8,22,meredith,0.8370000000000001
3309,8,22,nellie,7.1129999999999995
3310,8,22,oscar,6.694999999999999
3311,8,22,pam,9.205
3312,8,22,phyllis,0.418
3313,8,22,robert,5.439
3314,8,22,ryan,7.1129999999999995
3315,8,22,senator,2.929
3316,8,22,speaker,2.5100000000000002
3317,8,22,stanley,0.418
3318,8,22,vet,2.5100000000000002
3319,8,22,waiter,0.8370000000000001
3320,8,24,andy,16.721
3321,8,24,angela,6.557
3322,8,24,brandon,1.967
3323,8,24,calvin,0.984
3324,8,24,creed,0.328
3325,8,24,darryl,4.918
3326,8,24,david,5.574
3327,8,24,dwight,8.852
3328,8,24,erin,2.951
3329,8,24,gabe,0.656
3330,8,24,hide,0.656
3331,8,24,jake,0.328
3332,8,24,jim,11.475
3333,8,24,kelly,1.311
3334,8,24,kevin,0.984
3335,8,24,meredith,0.656
3336,8,24,mose,0.656
3337,8,24,nellie,6.885
3338,8,24,oscar,3.6069999999999998
3339,8,24,others,0.328
3340,8,24,pam,7.869
3341,8,24,photographer,0.656
3342,8,24,phyllis,1.6389999999999998
3343,8,24,ravi,0.328
3344,8,24,robert,4.918
3345,8,24,sasha,0.328
3346,8,24,senator lipton,4.590000000000001
3347,8,24,stanley,0.328
3348,8,24,toby,1.6389999999999998
3349,8,24,val,1.311
3350,9,11,3rd athlead employee,0.365
3351,9,11,4th athlead employee,0.365
3352,9,11,angela,4.745
3353,9,11,athlead employee,3.2849999999999997
3354,9,11,clark,12.774
3355,9,11,creed,1.095
3356,9,11,darryl,6.934
3357,9,11,dennis,1.095
3358,9,11,dwight,14.963999999999999
3359,9,11,erin,4.015
3360,9,11,everyone,0.365
3361,9,11,female athlead employee,0.73
3362,9,11,jim,6.569
3363,9,11,kevin,6.934
3364,9,11,meredith,2.19
3365,9,11,nellie,5.473999999999999
3366,9,11,new instant message,0.365
3367,9,11,oscar,6.934
3368,9,11,pam,8.394
3369,9,11,pete,0.73
3370,9,11,phyllis,2.19
3371,9,11,stanley,1.46
3372,9,11,suit store father,4.015
3373,9,11,suit store son,3.65
3374,9,11,wade,0.365
3375,9,22,aaron rodgers,0.774
3376,9,22,andy,8.511000000000001
3377,9,22,angela,7.544
3378,9,22,angela & oscar,0.387
3379,9,22,bartender,0.774
3380,9,22,camera crew,0.193
3381,9,22,casey,4.642
3382,9,22,check-in guy,1.354
3383,9,22,clark,0.967
3384,9,22,clay aiken,0.387
3385,9,22,creed,0.774
3386,9,22,darryl,5.803
3387,9,22,dwight,16.828000000000003
3388,9,22,erin,4.642
3389,9,22,esther,0.774
3390,9,22,everyone,0.193
3391,9,22,glenn,0.193
3392,9,22,hank,0.193
3393,9,22,jim,17.602
3394,9,22,jim & dwight,0.387
3395,9,22,kevin,7.35
3396,9,22,mark mcgrath,0.774
3397,9,22,meredith,1.7409999999999999
3398,9,22,oscar,5.416
3399,9,22,pam,6.576
3400,9,22,people in line,0.193
3401,9,22,pete,0.774
3402,9,22,philip,0.193
3403,9,22,phillip,0.967
3404,9,22,phyllis,1.354
3405,9,22,santigold,0.774
3406,9,22,soldier,0.193
3407,9,22,stanley,0.774
3408,9,16,alice,4.086
3409,9,16,andy,16.537
3410,9,16,angela,8.559999999999999
3411,9,16,athlead coworker,0.19499999999999998
3412,9,16,clark,1.7510000000000001
3413,9,16,creed,0.7779999999999999
3414,9,16,darryl,0.9730000000000001
3415,9,16,david,3.3070000000000004
3416,9,16,david wallace,0.19499999999999998
3417,9,16,dwight,8.559999999999999
3418,9,16,erin,6.419999999999999
3419,9,16,gabe,3.891
3420,9,16,isaac,0.584
3421,9,16,jim,5.447
3422,9,16,kevin,0.9730000000000001
3423,9,16,mark,4.086
3424,9,16,meredith,1.362
3425,9,16,nellie,1.5559999999999998
3426,9,16,oscar,1.5559999999999998
3427,9,16,oscar's computer,0.19499999999999998
3428,9,16,pam,11.089
3429,9,16,pete,8.755
3430,9,16,phyllis,1.9460000000000002
3431,9,16,roger,0.19499999999999998
3432,9,16,shirley,3.113
3433,9,16,stanley,0.9730000000000001
3434,9,16,toby,2.918
3435,9,6,all,0.34099999999999997
3436,9,6,andy,19.113
3437,9,6,angela,4.096
3438,9,6,boat guy,4.096
3439,9,6,creed,0.34099999999999997
3440,9,6,darryl,1.365
3441,9,6,david wallace,3.072
3442,9,6,dwight,11.263
3443,9,6,erin,15.7
3444,9,6,jim,3.072
3445,9,6,kevin,8.874
3446,9,6,meredith,1.024
3447,9,6,nellie,5.461
3448,9,6,oscar,9.215
3449,9,6,pam,3.7539999999999996
3450,9,6,pete,3.4130000000000003
3451,9,6,senator liptop,1.024
3452,9,6,toby,3.072
3453,9,6,walt jr.,1.365
3454,9,6,white,0.34099999999999997
3455,9,12,all,0.35500000000000004
3456,9,12,angela,2.128
3457,9,12,audience,0.35500000000000004
3458,9,12,ballerinas,1.418
3459,9,12,brian,1.773
3460,9,12,cameraman,0.35500000000000004
3461,9,12,cece,1.418
3462,9,12,clark,0.35500000000000004
3463,9,12,co-worker,1.064
3464,9,12,co-worker #2,0.35500000000000004
3465,9,12,creed,0.709
3466,9,12,dance teacher,0.35500000000000004
3467,9,12,darryl,7.446999999999999
3468,9,12,drive thru customer,0.35500000000000004
3469,9,12,dwight,15.603
3470,9,12,erin,6.383
3471,9,12,fast food worker,0.35500000000000004
3472,9,12,guy,1.064
3473,9,12,investor,0.35500000000000004
3474,9,12,jim,13.83
3475,9,12,kevin,4.255
3476,9,12,lonnie,0.709
3477,9,12,meredith,0.709
3478,9,12,mr. romanko,1.064
3479,9,12,nellie,8.511000000000001
3480,9,12,oscar,2.8369999999999997
3481,9,12,pam,16.667
3482,9,12,parent in audience,0.35500000000000004
3483,9,12,parent in audience #1,0.35500000000000004
3484,9,12,parent in audience #2,0.35500000000000004
3485,9,12,pete,4.255
3486,9,12,phyllis,1.064
3487,9,12,stanley,0.35500000000000004
3488,9,12,toby,2.4819999999999998
3489,9,24,all,1.744
3490,9,24,andy,6.008
3491,9,24,angela,4.457
3492,9,24,bill hader,0.194
3493,9,24,buyer,0.388
3494,9,24,camera man,0.388
3495,9,24,carol,0.194
3496,9,24,carol stills,0.194
3497,9,24,casey dean,0.194
3498,9,24,clark,0.581
3499,9,24,creed,1.55
3500,9,24,crowd,0.194
3501,9,24,dakota,0.581
3502,9,24,darryl,3.682
3503,9,24,david wallace,0.388
3504,9,24,dwight,14.729000000000001
3505,9,24,ed,0.388
3506,9,24,erin,2.1319999999999997
3507,9,24,guy,0.194
3508,9,24,jakey,0.775
3509,9,24,jim,14.147000000000002
3510,9,24,joan,0.9690000000000001
3511,9,24,kelly,2.326
3512,9,24,kevin,6.008
3513,9,24,malcolm,0.581
3514,9,24,man,0.194
3515,9,24,man 1,0.194
3516,9,24,man 2,0.388
3517,9,24,man 3,0.194
3518,9,24,meredith,2.907
3519,9,24,michael,0.388
3520,9,24,minister,0.388
3521,9,24,moderator,0.388
3522,9,24,mose,0.388
3523,9,24,nellie,1.744
3524,9,24,oscar,3.488
3525,9,24,pam,8.721
3526,9,24,pete,0.581
3527,9,24,photographer,0.194
3528,9,24,phyllis,3.295
